datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/2/2008 4:00:00 AM,1/1/2008 11:00:00 PM,SERC,SOUTH,DOM,DOM,10579.000,True
1/2/2008 5:00:00 AM,1/2/2008 12:00:00 AM,SERC,SOUTH,DOM,DOM,10299.000,True
1/2/2008 6:00:00 AM,1/2/2008 1:00:00 AM,SERC,SOUTH,DOM,DOM,10251.000,True
1/2/2008 7:00:00 AM,1/2/2008 2:00:00 AM,SERC,SOUTH,DOM,DOM,10399.000,True
1/2/2008 8:00:00 AM,1/2/2008 3:00:00 AM,SERC,SOUTH,DOM,DOM,10675.000,True
1/2/2008 9:00:00 AM,1/2/2008 4:00:00 AM,SERC,SOUTH,DOM,DOM,11248.000,True
1/2/2008 10:00:00 AM,1/2/2008 5:00:00 AM,SERC,SOUTH,DOM,DOM,12231.000,True
1/2/2008 11:00:00 AM,1/2/2008 6:00:00 AM,SERC,SOUTH,DOM,DOM,13592.000,True
1/2/2008 12:00:00 PM,1/2/2008 7:00:00 AM,SERC,SOUTH,DOM,DOM,14302.000,True
1/2/2008 1:00:00 PM,1/2/2008 8:00:00 AM,SERC,SOUTH,DOM,DOM,14230.000,True
1/2/2008 2:00:00 PM,1/2/2008 9:00:00 AM,SERC,SOUTH,DOM,DOM,14153.000,True
1/2/2008 3:00:00 PM,1/2/2008 10:00:00 AM,SERC,SOUTH,DOM,DOM,14156.000,True
1/2/2008 4:00:00 PM,1/2/2008 11:00:00 AM,SERC,SOUTH,DOM,DOM,13919.000,True
1/2/2008 5:00:00 PM,1/2/2008 12:00:00 PM,SERC,SOUTH,DOM,DOM,13575.000,True
1/2/2008 6:00:00 PM,1/2/2008 1:00:00 PM,SERC,SOUTH,DOM,DOM,13428.000,True
1/2/2008 7:00:00 PM,1/2/2008 2:00:00 PM,SERC,SOUTH,DOM,DOM,13244.000,True
1/2/2008 8:00:00 PM,1/2/2008 3:00:00 PM,SERC,SOUTH,DOM,DOM,13123.000,True
1/2/2008 9:00:00 PM,1/2/2008 4:00:00 PM,SERC,SOUTH,DOM,DOM,13675.000,True
1/2/2008 10:00:00 PM,1/2/2008 5:00:00 PM,SERC,SOUTH,DOM,DOM,15010.000,True
1/2/2008 11:00:00 PM,1/2/2008 6:00:00 PM,SERC,SOUTH,DOM,DOM,15403.000,True
1/3/2008 12:00:00 AM,1/2/2008 7:00:00 PM,SERC,SOUTH,DOM,DOM,15330.000,True
1/3/2008 1:00:00 AM,1/2/2008 8:00:00 PM,SERC,SOUTH,DOM,DOM,15271.000,True
1/3/2008 2:00:00 AM,1/2/2008 9:00:00 PM,SERC,SOUTH,DOM,DOM,14810.000,True
1/3/2008 3:00:00 AM,1/2/2008 10:00:00 PM,SERC,SOUTH,DOM,DOM,13950.000,True
1/3/2008 4:00:00 AM,1/2/2008 11:00:00 PM,SERC,SOUTH,DOM,DOM,13290.000,True
1/3/2008 5:00:00 AM,1/3/2008 12:00:00 AM,SERC,SOUTH,DOM,DOM,12929.000,True
1/3/2008 6:00:00 AM,1/3/2008 1:00:00 AM,SERC,SOUTH,DOM,DOM,12817.000,True
1/3/2008 7:00:00 AM,1/3/2008 2:00:00 AM,SERC,SOUTH,DOM,DOM,12888.000,True
1/3/2008 8:00:00 AM,1/3/2008 3:00:00 AM,SERC,SOUTH,DOM,DOM,12964.000,True
1/3/2008 9:00:00 AM,1/3/2008 4:00:00 AM,SERC,SOUTH,DOM,DOM,13378.000,True
1/3/2008 10:00:00 AM,1/3/2008 5:00:00 AM,SERC,SOUTH,DOM,DOM,14232.000,True
1/3/2008 11:00:00 AM,1/3/2008 6:00:00 AM,SERC,SOUTH,DOM,DOM,15566.000,True
1/3/2008 12:00:00 PM,1/3/2008 7:00:00 AM,SERC,SOUTH,DOM,DOM,15988.000,True
1/3/2008 1:00:00 PM,1/3/2008 8:00:00 AM,SERC,SOUTH,DOM,DOM,15544.000,True
1/3/2008 2:00:00 PM,1/3/2008 9:00:00 AM,SERC,SOUTH,DOM,DOM,14895.000,True
1/3/2008 3:00:00 PM,1/3/2008 10:00:00 AM,SERC,SOUTH,DOM,DOM,14430.000,True
1/3/2008 4:00:00 PM,1/3/2008 11:00:00 AM,SERC,SOUTH,DOM,DOM,14100.000,True
1/3/2008 5:00:00 PM,1/3/2008 12:00:00 PM,SERC,SOUTH,DOM,DOM,13636.000,True
1/3/2008 6:00:00 PM,1/3/2008 1:00:00 PM,SERC,SOUTH,DOM,DOM,13396.000,True
1/3/2008 7:00:00 PM,1/3/2008 2:00:00 PM,SERC,SOUTH,DOM,DOM,13132.000,True
1/3/2008 8:00:00 PM,1/3/2008 3:00:00 PM,SERC,SOUTH,DOM,DOM,13062.000,True
1/3/2008 9:00:00 PM,1/3/2008 4:00:00 PM,SERC,SOUTH,DOM,DOM,13613.000,True
1/3/2008 10:00:00 PM,1/3/2008 5:00:00 PM,SERC,SOUTH,DOM,DOM,15008.000,True
1/3/2008 11:00:00 PM,1/3/2008 6:00:00 PM,SERC,SOUTH,DOM,DOM,15534.000,True
1/4/2008 12:00:00 AM,1/3/2008 7:00:00 PM,SERC,SOUTH,DOM,DOM,15621.000,True
1/4/2008 1:00:00 AM,1/3/2008 8:00:00 PM,SERC,SOUTH,DOM,DOM,15534.000,True
1/4/2008 2:00:00 AM,1/3/2008 9:00:00 PM,SERC,SOUTH,DOM,DOM,15076.000,True
1/4/2008 3:00:00 AM,1/3/2008 10:00:00 PM,SERC,SOUTH,DOM,DOM,14382.000,True
1/4/2008 4:00:00 AM,1/3/2008 11:00:00 PM,SERC,SOUTH,DOM,DOM,13749.000,True
1/4/2008 5:00:00 AM,1/4/2008 12:00:00 AM,SERC,SOUTH,DOM,DOM,13360.000,True
1/4/2008 6:00:00 AM,1/4/2008 1:00:00 AM,SERC,SOUTH,DOM,DOM,13258.000,True
1/4/2008 7:00:00 AM,1/4/2008 2:00:00 AM,SERC,SOUTH,DOM,DOM,13354.000,True
1/4/2008 8:00:00 AM,1/4/2008 3:00:00 AM,SERC,SOUTH,DOM,DOM,13642.000,True
1/4/2008 9:00:00 AM,1/4/2008 4:00:00 AM,SERC,SOUTH,DOM,DOM,14115.000,True
1/4/2008 10:00:00 AM,1/4/2008 5:00:00 AM,SERC,SOUTH,DOM,DOM,14916.000,True
1/4/2008 11:00:00 AM,1/4/2008 6:00:00 AM,SERC,SOUTH,DOM,DOM,16157.000,True
1/4/2008 12:00:00 PM,1/4/2008 7:00:00 AM,SERC,SOUTH,DOM,DOM,16550.000,True
1/4/2008 1:00:00 PM,1/4/2008 8:00:00 AM,SERC,SOUTH,DOM,DOM,15959.000,True
1/4/2008 2:00:00 PM,1/4/2008 9:00:00 AM,SERC,SOUTH,DOM,DOM,14891.000,True
1/4/2008 3:00:00 PM,1/4/2008 10:00:00 AM,SERC,SOUTH,DOM,DOM,14001.000,True
1/4/2008 4:00:00 PM,1/4/2008 11:00:00 AM,SERC,SOUTH,DOM,DOM,13319.000,True
1/4/2008 5:00:00 PM,1/4/2008 12:00:00 PM,SERC,SOUTH,DOM,DOM,12693.000,True
1/4/2008 6:00:00 PM,1/4/2008 1:00:00 PM,SERC,SOUTH,DOM,DOM,12208.000,True
1/4/2008 7:00:00 PM,1/4/2008 2:00:00 PM,SERC,SOUTH,DOM,DOM,11812.000,True
1/4/2008 8:00:00 PM,1/4/2008 3:00:00 PM,SERC,SOUTH,DOM,DOM,11770.000,True
1/4/2008 9:00:00 PM,1/4/2008 4:00:00 PM,SERC,SOUTH,DOM,DOM,12260.000,True
1/4/2008 10:00:00 PM,1/4/2008 5:00:00 PM,SERC,SOUTH,DOM,DOM,13419.000,True
1/4/2008 11:00:00 PM,1/4/2008 6:00:00 PM,SERC,SOUTH,DOM,DOM,13897.000,True
1/5/2008 12:00:00 AM,1/4/2008 7:00:00 PM,SERC,SOUTH,DOM,DOM,13839.000,True
1/5/2008 1:00:00 AM,1/4/2008 8:00:00 PM,SERC,SOUTH,DOM,DOM,13664.000,True
1/5/2008 2:00:00 AM,1/4/2008 9:00:00 PM,SERC,SOUTH,DOM,DOM,13269.000,True
1/5/2008 3:00:00 AM,1/4/2008 10:00:00 PM,SERC,SOUTH,DOM,DOM,12664.000,True
1/5/2008 4:00:00 AM,1/4/2008 11:00:00 PM,SERC,SOUTH,DOM,DOM,12071.000,True
1/5/2008 5:00:00 AM,1/5/2008 12:00:00 AM,SERC,SOUTH,DOM,DOM,11559.000,True
1/5/2008 6:00:00 AM,1/5/2008 1:00:00 AM,SERC,SOUTH,DOM,DOM,11373.000,True
1/5/2008 7:00:00 AM,1/5/2008 2:00:00 AM,SERC,SOUTH,DOM,DOM,11256.000,True
1/5/2008 8:00:00 AM,1/5/2008 3:00:00 AM,SERC,SOUTH,DOM,DOM,11383.000,True
1/5/2008 9:00:00 AM,1/5/2008 4:00:00 AM,SERC,SOUTH,DOM,DOM,11544.000,True
1/5/2008 10:00:00 AM,1/5/2008 5:00:00 AM,SERC,SOUTH,DOM,DOM,11938.000,True
1/5/2008 11:00:00 AM,1/5/2008 6:00:00 AM,SERC,SOUTH,DOM,DOM,12477.000,True
1/5/2008 12:00:00 PM,1/5/2008 7:00:00 AM,SERC,SOUTH,DOM,DOM,12954.000,True
1/5/2008 1:00:00 PM,1/5/2008 8:00:00 AM,SERC,SOUTH,DOM,DOM,13211.000,True
1/5/2008 2:00:00 PM,1/5/2008 9:00:00 AM,SERC,SOUTH,DOM,DOM,12988.000,True
1/5/2008 3:00:00 PM,1/5/2008 10:00:00 AM,SERC,SOUTH,DOM,DOM,12616.000,True
1/5/2008 4:00:00 PM,1/5/2008 11:00:00 AM,SERC,SOUTH,DOM,DOM,12161.000,True
1/5/2008 5:00:00 PM,1/5/2008 12:00:00 PM,SERC,SOUTH,DOM,DOM,11594.000,True
1/5/2008 6:00:00 PM,1/5/2008 1:00:00 PM,SERC,SOUTH,DOM,DOM,11198.000,True
1/5/2008 7:00:00 PM,1/5/2008 2:00:00 PM,SERC,SOUTH,DOM,DOM,10881.000,True
1/5/2008 8:00:00 PM,1/5/2008 3:00:00 PM,SERC,SOUTH,DOM,DOM,10858.000,True
1/5/2008 9:00:00 PM,1/5/2008 4:00:00 PM,SERC,SOUTH,DOM,DOM,11310.000,True
1/5/2008 10:00:00 PM,1/5/2008 5:00:00 PM,SERC,SOUTH,DOM,DOM,12224.000,True
1/5/2008 11:00:00 PM,1/5/2008 6:00:00 PM,SERC,SOUTH,DOM,DOM,12362.000,True
1/6/2008 12:00:00 AM,1/5/2008 7:00:00 PM,SERC,SOUTH,DOM,DOM,12213.000,True
1/6/2008 1:00:00 AM,1/5/2008 8:00:00 PM,SERC,SOUTH,DOM,DOM,12054.000,True
1/6/2008 2:00:00 AM,1/5/2008 9:00:00 PM,SERC,SOUTH,DOM,DOM,11607.000,True
1/6/2008 3:00:00 AM,1/5/2008 10:00:00 PM,SERC,SOUTH,DOM,DOM,11070.000,True
1/6/2008 4:00:00 AM,1/5/2008 11:00:00 PM,SERC,SOUTH,DOM,DOM,10354.000,True
1/6/2008 5:00:00 AM,1/6/2008 12:00:00 AM,SERC,SOUTH,DOM,DOM,9846.000,True
1/6/2008 6:00:00 AM,1/6/2008 1:00:00 AM,SERC,SOUTH,DOM,DOM,9516.000,True
1/6/2008 7:00:00 AM,1/6/2008 2:00:00 AM,SERC,SOUTH,DOM,DOM,9358.000,True
1/6/2008 8:00:00 AM,1/6/2008 3:00:00 AM,SERC,SOUTH,DOM,DOM,9258.000,True
1/6/2008 9:00:00 AM,1/6/2008 4:00:00 AM,SERC,SOUTH,DOM,DOM,9293.000,True
1/6/2008 10:00:00 AM,1/6/2008 5:00:00 AM,SERC,SOUTH,DOM,DOM,9464.000,True
1/6/2008 11:00:00 AM,1/6/2008 6:00:00 AM,SERC,SOUTH,DOM,DOM,9775.000,True
1/6/2008 12:00:00 PM,1/6/2008 7:00:00 AM,SERC,SOUTH,DOM,DOM,10214.000,True
1/6/2008 1:00:00 PM,1/6/2008 8:00:00 AM,SERC,SOUTH,DOM,DOM,10700.000,True
1/6/2008 2:00:00 PM,1/6/2008 9:00:00 AM,SERC,SOUTH,DOM,DOM,10857.000,True
1/6/2008 3:00:00 PM,1/6/2008 10:00:00 AM,SERC,SOUTH,DOM,DOM,10660.000,True
1/6/2008 4:00:00 PM,1/6/2008 11:00:00 AM,SERC,SOUTH,DOM,DOM,10265.000,True
1/6/2008 5:00:00 PM,1/6/2008 12:00:00 PM,SERC,SOUTH,DOM,DOM,9954.000,True
1/6/2008 6:00:00 PM,1/6/2008 1:00:00 PM,SERC,SOUTH,DOM,DOM,9635.000,True
1/6/2008 7:00:00 PM,1/6/2008 2:00:00 PM,SERC,SOUTH,DOM,DOM,9367.000,True
1/6/2008 8:00:00 PM,1/6/2008 3:00:00 PM,SERC,SOUTH,DOM,DOM,9301.000,True
1/6/2008 9:00:00 PM,1/6/2008 4:00:00 PM,SERC,SOUTH,DOM,DOM,9585.000,True
1/6/2008 10:00:00 PM,1/6/2008 5:00:00 PM,SERC,SOUTH,DOM,DOM,10644.000,True
1/6/2008 11:00:00 PM,1/6/2008 6:00:00 PM,SERC,SOUTH,DOM,DOM,11040.000,True
1/7/2008 12:00:00 AM,1/6/2008 7:00:00 PM,SERC,SOUTH,DOM,DOM,10985.000,True
1/7/2008 1:00:00 AM,1/6/2008 8:00:00 PM,SERC,SOUTH,DOM,DOM,10740.000,True
1/7/2008 2:00:00 AM,1/6/2008 9:00:00 PM,SERC,SOUTH,DOM,DOM,10208.000,True
1/7/2008 3:00:00 AM,1/6/2008 10:00:00 PM,SERC,SOUTH,DOM,DOM,9475.000,True
1/7/2008 4:00:00 AM,1/6/2008 11:00:00 PM,SERC,SOUTH,DOM,DOM,8791.000,True
1/7/2008 5:00:00 AM,1/7/2008 12:00:00 AM,SERC,SOUTH,DOM,DOM,8283.000,True
1/7/2008 6:00:00 AM,1/7/2008 1:00:00 AM,SERC,SOUTH,DOM,DOM,8036.000,True
1/7/2008 7:00:00 AM,1/7/2008 2:00:00 AM,SERC,SOUTH,DOM,DOM,7978.000,True
1/7/2008 8:00:00 AM,1/7/2008 3:00:00 AM,SERC,SOUTH,DOM,DOM,8045.000,True
1/7/2008 9:00:00 AM,1/7/2008 4:00:00 AM,SERC,SOUTH,DOM,DOM,8349.000,True
1/7/2008 10:00:00 AM,1/7/2008 5:00:00 AM,SERC,SOUTH,DOM,DOM,9224.000,True
1/7/2008 11:00:00 AM,1/7/2008 6:00:00 AM,SERC,SOUTH,DOM,DOM,10647.000,True
1/7/2008 12:00:00 PM,1/7/2008 7:00:00 AM,SERC,SOUTH,DOM,DOM,11169.000,True
1/7/2008 1:00:00 PM,1/7/2008 8:00:00 AM,SERC,SOUTH,DOM,DOM,10775.000,True
1/7/2008 2:00:00 PM,1/7/2008 9:00:00 AM,SERC,SOUTH,DOM,DOM,10461.000,True
1/7/2008 3:00:00 PM,1/7/2008 10:00:00 AM,SERC,SOUTH,DOM,DOM,10195.000,True
1/7/2008 4:00:00 PM,1/7/2008 11:00:00 AM,SERC,SOUTH,DOM,DOM,10025.000,True
1/7/2008 5:00:00 PM,1/7/2008 12:00:00 PM,SERC,SOUTH,DOM,DOM,9871.000,True
1/7/2008 6:00:00 PM,1/7/2008 1:00:00 PM,SERC,SOUTH,DOM,DOM,9804.000,True
1/7/2008 7:00:00 PM,1/7/2008 2:00:00 PM,SERC,SOUTH,DOM,DOM,9760.000,True
1/7/2008 8:00:00 PM,1/7/2008 3:00:00 PM,SERC,SOUTH,DOM,DOM,9691.000,True
1/7/2008 9:00:00 PM,1/7/2008 4:00:00 PM,SERC,SOUTH,DOM,DOM,9793.000,True
1/7/2008 10:00:00 PM,1/7/2008 5:00:00 PM,SERC,SOUTH,DOM,DOM,10675.000,True
1/7/2008 11:00:00 PM,1/7/2008 6:00:00 PM,SERC,SOUTH,DOM,DOM,11128.000,True
1/8/2008 12:00:00 AM,1/7/2008 7:00:00 PM,SERC,SOUTH,DOM,DOM,10961.000,True
1/8/2008 1:00:00 AM,1/7/2008 8:00:00 PM,SERC,SOUTH,DOM,DOM,10615.000,True
1/8/2008 2:00:00 AM,1/7/2008 9:00:00 PM,SERC,SOUTH,DOM,DOM,10030.000,True
1/8/2008 3:00:00 AM,1/7/2008 10:00:00 PM,SERC,SOUTH,DOM,DOM,9123.000,True
1/8/2008 4:00:00 AM,1/7/2008 11:00:00 PM,SERC,SOUTH,DOM,DOM,8212.000,True
1/8/2008 5:00:00 AM,1/8/2008 12:00:00 AM,SERC,SOUTH,DOM,DOM,7654.000,True
1/8/2008 6:00:00 AM,1/8/2008 1:00:00 AM,SERC,SOUTH,DOM,DOM,7447.000,True
1/8/2008 7:00:00 AM,1/8/2008 2:00:00 AM,SERC,SOUTH,DOM,DOM,7359.000,True
1/8/2008 8:00:00 AM,1/8/2008 3:00:00 AM,SERC,SOUTH,DOM,DOM,7397.000,True
1/8/2008 9:00:00 AM,1/8/2008 4:00:00 AM,SERC,SOUTH,DOM,DOM,7658.000,True
1/8/2008 10:00:00 AM,1/8/2008 5:00:00 AM,SERC,SOUTH,DOM,DOM,8521.000,True
1/8/2008 11:00:00 AM,1/8/2008 6:00:00 AM,SERC,SOUTH,DOM,DOM,9884.000,True
1/8/2008 12:00:00 PM,1/8/2008 7:00:00 AM,SERC,SOUTH,DOM,DOM,10555.000,True
1/8/2008 1:00:00 PM,1/8/2008 8:00:00 AM,SERC,SOUTH,DOM,DOM,10239.000,True
1/8/2008 2:00:00 PM,1/8/2008 9:00:00 AM,SERC,SOUTH,DOM,DOM,10099.000,True
1/8/2008 3:00:00 PM,1/8/2008 10:00:00 AM,SERC,SOUTH,DOM,DOM,9985.000,True
1/8/2008 4:00:00 PM,1/8/2008 11:00:00 AM,SERC,SOUTH,DOM,DOM,9935.000,True
1/8/2008 5:00:00 PM,1/8/2008 12:00:00 PM,SERC,SOUTH,DOM,DOM,9806.000,True
1/8/2008 6:00:00 PM,1/8/2008 1:00:00 PM,SERC,SOUTH,DOM,DOM,9694.000,True
1/8/2008 7:00:00 PM,1/8/2008 2:00:00 PM,SERC,SOUTH,DOM,DOM,9661.000,True
1/8/2008 8:00:00 PM,1/8/2008 3:00:00 PM,SERC,SOUTH,DOM,DOM,9605.000,True
1/8/2008 9:00:00 PM,1/8/2008 4:00:00 PM,SERC,SOUTH,DOM,DOM,9747.000,True
1/8/2008 10:00:00 PM,1/8/2008 5:00:00 PM,SERC,SOUTH,DOM,DOM,10718.000,True
1/8/2008 11:00:00 PM,1/8/2008 6:00:00 PM,SERC,SOUTH,DOM,DOM,11005.000,True
1/9/2008 12:00:00 AM,1/8/2008 7:00:00 PM,SERC,SOUTH,DOM,DOM,10840.000,True
1/9/2008 1:00:00 AM,1/8/2008 8:00:00 PM,SERC,SOUTH,DOM,DOM,10455.000,True
1/9/2008 2:00:00 AM,1/8/2008 9:00:00 PM,SERC,SOUTH,DOM,DOM,9881.000,True
1/9/2008 3:00:00 AM,1/8/2008 10:00:00 PM,SERC,SOUTH,DOM,DOM,9040.000,True
1/9/2008 4:00:00 AM,1/8/2008 11:00:00 PM,SERC,SOUTH,DOM,DOM,8202.000,True
1/9/2008 5:00:00 AM,1/9/2008 12:00:00 AM,SERC,SOUTH,DOM,DOM,7585.000,True
1/9/2008 6:00:00 AM,1/9/2008 1:00:00 AM,SERC,SOUTH,DOM,DOM,7282.000,True
1/9/2008 7:00:00 AM,1/9/2008 2:00:00 AM,SERC,SOUTH,DOM,DOM,7170.000,True
1/9/2008 8:00:00 AM,1/9/2008 3:00:00 AM,SERC,SOUTH,DOM,DOM,7138.000,True
1/9/2008 9:00:00 AM,1/9/2008 4:00:00 AM,SERC,SOUTH,DOM,DOM,7355.000,True
1/9/2008 10:00:00 AM,1/9/2008 5:00:00 AM,SERC,SOUTH,DOM,DOM,8108.000,True
1/9/2008 11:00:00 AM,1/9/2008 6:00:00 AM,SERC,SOUTH,DOM,DOM,9443.000,True
1/9/2008 12:00:00 PM,1/9/2008 7:00:00 AM,SERC,SOUTH,DOM,DOM,10078.000,True
1/9/2008 1:00:00 PM,1/9/2008 8:00:00 AM,SERC,SOUTH,DOM,DOM,9886.000,True
1/9/2008 2:00:00 PM,1/9/2008 9:00:00 AM,SERC,SOUTH,DOM,DOM,9809.000,True
1/9/2008 3:00:00 PM,1/9/2008 10:00:00 AM,SERC,SOUTH,DOM,DOM,9831.000,True
1/9/2008 4:00:00 PM,1/9/2008 11:00:00 AM,SERC,SOUTH,DOM,DOM,9801.000,True
1/9/2008 5:00:00 PM,1/9/2008 12:00:00 PM,SERC,SOUTH,DOM,DOM,9733.000,True
1/9/2008 6:00:00 PM,1/9/2008 1:00:00 PM,SERC,SOUTH,DOM,DOM,9700.000,True
1/9/2008 7:00:00 PM,1/9/2008 2:00:00 PM,SERC,SOUTH,DOM,DOM,9599.000,True
1/9/2008 8:00:00 PM,1/9/2008 3:00:00 PM,SERC,SOUTH,DOM,DOM,9479.000,True
1/9/2008 9:00:00 PM,1/9/2008 4:00:00 PM,SERC,SOUTH,DOM,DOM,9672.000,True
1/9/2008 10:00:00 PM,1/9/2008 5:00:00 PM,SERC,SOUTH,DOM,DOM,10603.000,True
1/9/2008 11:00:00 PM,1/9/2008 6:00:00 PM,SERC,SOUTH,DOM,DOM,10911.000,True
1/10/2008 12:00:00 AM,1/9/2008 7:00:00 PM,SERC,SOUTH,DOM,DOM,10743.000,True
1/10/2008 1:00:00 AM,1/9/2008 8:00:00 PM,SERC,SOUTH,DOM,DOM,10525.000,True
1/10/2008 2:00:00 AM,1/9/2008 9:00:00 PM,SERC,SOUTH,DOM,DOM,10091.000,True
1/10/2008 3:00:00 AM,1/9/2008 10:00:00 PM,SERC,SOUTH,DOM,DOM,9334.000,True
1/10/2008 4:00:00 AM,1/9/2008 11:00:00 PM,SERC,SOUTH,DOM,DOM,8631.000,True
1/10/2008 5:00:00 AM,1/10/2008 12:00:00 AM,SERC,SOUTH,DOM,DOM,8184.000,True
1/10/2008 6:00:00 AM,1/10/2008 1:00:00 AM,SERC,SOUTH,DOM,DOM,8071.000,True
1/10/2008 7:00:00 AM,1/10/2008 2:00:00 AM,SERC,SOUTH,DOM,DOM,8109.000,True
1/10/2008 8:00:00 AM,1/10/2008 3:00:00 AM,SERC,SOUTH,DOM,DOM,8165.000,True
1/10/2008 9:00:00 AM,1/10/2008 4:00:00 AM,SERC,SOUTH,DOM,DOM,8561.000,True
1/10/2008 10:00:00 AM,1/10/2008 5:00:00 AM,SERC,SOUTH,DOM,DOM,9480.000,True
1/10/2008 11:00:00 AM,1/10/2008 6:00:00 AM,SERC,SOUTH,DOM,DOM,11052.000,True
1/10/2008 12:00:00 PM,1/10/2008 7:00:00 AM,SERC,SOUTH,DOM,DOM,11795.000,True
1/10/2008 1:00:00 PM,1/10/2008 8:00:00 AM,SERC,SOUTH,DOM,DOM,11475.000,True
1/10/2008 2:00:00 PM,1/10/2008 9:00:00 AM,SERC,SOUTH,DOM,DOM,11141.000,True
1/10/2008 3:00:00 PM,1/10/2008 10:00:00 AM,SERC,SOUTH,DOM,DOM,10913.000,True
1/10/2008 4:00:00 PM,1/10/2008 11:00:00 AM,SERC,SOUTH,DOM,DOM,10724.000,True
1/10/2008 5:00:00 PM,1/10/2008 12:00:00 PM,SERC,SOUTH,DOM,DOM,10568.000,True
1/10/2008 6:00:00 PM,1/10/2008 1:00:00 PM,SERC,SOUTH,DOM,DOM,10576.000,True
1/10/2008 7:00:00 PM,1/10/2008 2:00:00 PM,SERC,SOUTH,DOM,DOM,10553.000,True
1/10/2008 8:00:00 PM,1/10/2008 3:00:00 PM,SERC,SOUTH,DOM,DOM,10717.000,True
1/10/2008 9:00:00 PM,1/10/2008 4:00:00 PM,SERC,SOUTH,DOM,DOM,11311.000,True
1/10/2008 10:00:00 PM,1/10/2008 5:00:00 PM,SERC,SOUTH,DOM,DOM,12030.000,True
1/10/2008 11:00:00 PM,1/10/2008 6:00:00 PM,SERC,SOUTH,DOM,DOM,12181.000,True
1/11/2008 12:00:00 AM,1/10/2008 7:00:00 PM,SERC,SOUTH,DOM,DOM,12044.000,True
1/11/2008 1:00:00 AM,1/10/2008 8:00:00 PM,SERC,SOUTH,DOM,DOM,11696.000,True
1/11/2008 2:00:00 AM,1/10/2008 9:00:00 PM,SERC,SOUTH,DOM,DOM,11002.000,True
1/11/2008 3:00:00 AM,1/10/2008 10:00:00 PM,SERC,SOUTH,DOM,DOM,10201.000,True
1/11/2008 4:00:00 AM,1/10/2008 11:00:00 PM,SERC,SOUTH,DOM,DOM,9350.000,True
1/11/2008 5:00:00 AM,1/11/2008 12:00:00 AM,SERC,SOUTH,DOM,DOM,8752.000,True
1/11/2008 6:00:00 AM,1/11/2008 1:00:00 AM,SERC,SOUTH,DOM,DOM,8515.000,True
1/11/2008 7:00:00 AM,1/11/2008 2:00:00 AM,SERC,SOUTH,DOM,DOM,8334.000,True
